2021    1   26   12   51    16.27    10.26 
2021    1   26   13    1    16.28    10.28 
2021    1   26   13   11    16.30    10.32 
2021    1   26   13   21    16.36    10.27 
2021    1   26   13   31    16.38    10.33 
2021    1   26   13   41    16.34    10.41 
2021    1   26   13   51    16.33    10.44 
2021    1   26   14    1    16.33    10.35 
2021    1   26   14   11    16.31    10.39 
2021    1   26   14   21    16.32    10.35 
2021    1   26   14   31    16.30    10.39 
2021    1   26   14   41    16.30    10.41 
2021    1   26   14   51    16.32    10.41 
2021    1   26   15    1    16.32    10.41 
2021    1   26   15   11    16.32    10.41 
2021    1   26   15   21    16.23    10.47 
2021    1   26   15   31    16.13    10.46 
2021    1   26   15   41    16.15    10.36 
2021    1   26   15   51    16.18    10.48 
2021    1   26   16    1    16.25    10.51 
2021    1   26   16   11    16.26    10.44 
2021    1   26   16   21    16.18    10.36 
2021    1   26   16   31    16.04    10.45 
2021    1   26   16   41    15.93    10.47 
2021    1   26   16   51    15.90    10.42 
2021    1   26   17    1    15.95    10.40 
2021    1   26   17   11    16.08    10.41 
2021    1   26   17   21    16.14    10.37 
2021    1   26   17   31    16.13    10.32 
2021    1   26   17   41    16.14    10.32 
2021    1   26   17   51    16.07    10.30 
2021    1   26   18    1    15.97    10.30 
2021    1   26   18   11    15.83    10.33 
2021    1   26   18   21    15.77    10.32 
2021    1   26   18   31    15.67    10.31 
2021    1   26   18   41    15.64    10.32 
2021    1   26   18   51    15.53    10.44 
2021    1   26   19    1    15.46    10.39 
2021    1   26   19   11    15.46    10.33 
2021    1   26   19   21    15.47    10.37 
2021    1   26   19   31    15.48    10.35 
2021    1   26   19   41    15.57    10.34 
2021    1   26   19   51    15.77    10.37 
2021    1   26   20    1    15.89    10.31 
2021    1   26   20   11    16.04    10.28 
2021    1   26   20   21    16.03    10.32 
2021    1   26   20   31    15.95    10.33 
2021    1   26   20   41    15.87    10.36 
2021    1   26   20   51    15.81    10.25 
2021    1   26   21    1    15.63    10.37 
2021    1   26   21   11    15.63    10.35 
2021    1   26   21   21    15.67    10.36 
2021    1   26   21   31    15.71    10.38 
2021    1   26   21   41    15.77    10.37 
2021    1   26   21   51    15.79    10.41 
2021    1   26   22    1    15.77    10.48 
2021    1   26   22   11    15.78    10.35 
2021    1   26   22   21    15.80    10.27 
2021    1   26   22   31    15.84    10.20 
2021    1   26   22   41    15.83    10.29 
2021    1   26   22   51    15.89    10.24 
2021    1   26   23    1    15.94    10.38 
2021    1   26   23   11    15.94    10.44 
2021    1   26   23   21    15.93    10.26 
2021    1   26   23   31    15.89    10.32 
2021    1   26   23   41    15.95    10.20 
2021    1   26   23   51    16.01    10.37 
2021    1   27    0    1    16.05    10.29 
2021    1   27    0   11    16.13    10.36 
2021    1   27    0   21    16.29    10.34 
2021    1   27    0   31    16.43    10.50 
2021    1   27    0   41    16.51    10.41 
2021    1   27    0   51    16.53    10.39 
2021    1   27    1    1    16.51    10.34 
2021    1   27    1   11    16.46    10.53 
2021    1   27    1   21    16.38    10.42 
2021    1   27    1   31    16.32    10.45 
2021    1   27    1   41    16.23    10.42 
2021    1   27    1   51    16.13    10.48 
2021    1   27    2    1    16.10    10.42 
2021    1   27    2   11    16.11    10.44 
2021    1   27    2   21    16.14    10.46 
2021    1   27    2   31    16.18    10.37 
2021    1   27    2   41    16.21    10.31 
2021    1   27    2   51    16.26    10.52 
2021    1   27    3    1    16.36    10.51 
2021    1   27    3   11    16.40    10.52 
2021    1   27    3   21    16.38    10.52 
2021    1   27    3   31    16.40    10.42 
2021    1   27    3   41    16.42    10.39 
2021    1   27    3   51    16.46    10.29 
2021    1   27    4    1    16.49    10.40 
2021    1   27    4   11    16.52    10.30 
2021    1   27    4   21    16.52    10.17 
2021    1   27    4   31    16.52    10.18 
2021    1   27    4   41    16.52    10.28 
2021    1   27    4   51    16.50    10.19 
2021    1   27    5    1    16.46    10.24 
2021    1   27    5   11    16.38    10.16 
2021    1   27    5   21    16.36    10.15 
