time	x	y	
03:29.7	"43,53"	"-10,52"	3
03:29.7	"43,57"	"-10,43"	3
03:29.8	"43,57"	"-10,39"	3
03:29.9	"43,66"	"-10,13"	3
03:30.0	"43,66"	"-10,08"	3
03:30.0	"43,57"	"-10,34"	3
03:30.1	"43,66"	"-10,08"	3
03:30.1	"43,66"	"-10,04"	3
03:30.2	"43,62"	"-10,04"	3
03:30.3	"43,62"	"-10,08"	3
03:30.5	"43,62"	"-10,12"	3
03:30.6	"43,62"	"-10,08"	3
03:30.6	"43,53"	"-10,34"	3
03:30.7	"43,48"	"-10,47"	3
03:30.7	"43,48"	"-10,51"	3
03:30.8	"43,44"	"-10,60"	3
03:30.9	"43,48"	"-10,51"	3
03:30.9	"43,48"	"-10,47"	3
03:31.0	"43,48"	"-10,51"	3
03:31.0	"43,48"	"-10,47"	3
03:31.1	"43,49"	"-10,47"	3
03:31.3	"43,53"	"-10,38"	3
03:31.5	"43,49"	"-10,47"	3
03:31.5	"43,53"	"-10,38"	3
03:31.5	"43,49"	"-10,47"	3
03:31.6	"43,53"	"-10,38"	3
03:31.8	"43,57"	"-10,34"	3
03:32.0	"43,62"	"-10,21"	3
03:32.1	"43,53"	"-10,34"	3
03:32.3	"43,57"	"-10,21"	3
03:32.3	"43,53"	"-10,34"	3
03:32.4	"43,21"	"-9,84"	3
03:33.1	"43,21"	"-9,80"	3
03:33.2	"43,20"	"-9,84"	3
03:35.0	"43,19"	"-9,84"	3
03:35.2	"43,19"	"-9,83"	3
